# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# BLOCK A = the fixed-contract ladder (nested, increments sum to the session's recoverable pool)
# usd_raw = dollars to the DAY CEILING; usd_to_bar = the same dollars scaled into the bar-recoverable pool min($2000, ceiling) - realised
# rcell = regime_tercile x phase_dec (the matrix's own regime cell); ALL = a session-level component
judge	era	asset	rcell	component	block	improvement_type	usd_raw	usd_to_bar	n_sessions	usd_to_bar_per_session
GBT_M3FEATURES_TOP3	E3	HG	ALL	OPPORTUNITY	A	generation/coverage	6900.000000	6900.000000	130	53.080000
GBT_M3FEATURES_TOP3	E3	HG	rg0|ph0	PARTICIPATION	A	throughput/abstention	3028.750000	2451.680000	130	18.860000
GBT_M3FEATURES_TOP3	E3	HG	rg0|ph0	RANKING_RESIDUAL	A	scoring/foresight	17994.850000	13356.260000	130	102.740000
GBT_M3FEATURES_TOP3	E3	HG	rg0|ph0	SEL_WRONG_MEMBER	A	ranking	17871.250000	13049.430000	130	100.380000
GBT_M3FEATURES_TOP3	E3	HG	rg0|ph0	SEL_WRONG_SIDE	A	validity	1862.500000	1073.440000	130	8.260000
GBT_M3FEATURES_TOP3	E3	HG	rg0|ph1	PARTICIPATION	A	throughput/abstention	-683.750000	-428.520000	130	-3.300000
GBT_M3FEATURES_TOP3	E3	HG	rg0|ph1	RANKING_RESIDUAL	A	scoring/foresight	19710.110000	13098.170000	130	100.760000
GBT_M3FEATURES_TOP3	E3	HG	rg0|ph1	SEL_WRONG_MEMBER	A	ranking	13510.000000	10793.090000	130	83.020000
GBT_M3FEATURES_TOP3	E3	HG	rg0|ph1	SEL_WRONG_MOMENT	A	moment	62.500000	43.540000	130	0.330000
GBT_M3FEATURES_TOP3	E3	HG	rg0|ph2	PARTICIPATION	A	throughput/abstention	-11361.250000	-7815.280000	130	-60.120000
GBT_M3FEATURES_TOP3	E3	HG	rg0|ph2	RANKING_RESIDUAL	A	scoring/foresight	28255.020000	18392.840000	130	141.480000
GBT_M3FEATURES_TOP3	E3	HG	rg0|ph2	SEL_WRONG_MEMBER	A	ranking	15877.500000	11656.020000	130	89.660000
