# qr_emit_manifest_v1	kind	fields
meta	manifest_schema	qr_emit_manifest_v1
meta	build_id	campaign_synth_v1
meta	session_ordinal	125
meta	side	SHORT
meta	leaf_count	39
meta	total_leaf_bytes	13027352
meta	signal	xor
source	synthetic	0000000000000000000000000000000000000000000000000000000000000000	synthetic://campaign/synth
census	synthetic	0000000000000000000000000000000000000000000000000000000000000000	synthetic://campaign/census
leaf	features/bins_index_option_print.npy	<i4	512,120,2	512	f12453a254967a5139e8544bd9864a2bc87b178fe44182e2d3c7c313a0a68fe3
leaf	features/bins_index_stock_nbbo.npy	<i4	512,120,2	512	3a05f7fdfb0ce76fd4798ae16fc41690267f8ebc5f2e24ac1a864e4f416f285f
leaf	features/bins_index_stock_print.npy	<i4	512,120,2	512	7757bcb533a4a9bc0a5de9fa890a92fefb5e3bf15746483acc652420e626fb61
leaf	features/candset.npy	<f4	512,8,24	512	8ea0edebea71a90890167deb302991391ce2c934474dc04f3b6e180da3f5609c
leaf	features/candset_len.npy	<i4	512	512	49082e24287354f8a1a0840cde4661df982bfd72c33e56e897187fd7739e8be4
leaf	features/direct_raw.npy	<f4	512,3,60	512	162920938cfddcb0bc258ddb187e3a8ed435c5eead7ca8963edea270ed4dc7f4
leaf	features/group_ts_option_print.npy	<i8	350	350	aa9854cfb616219b8edc410d4dd29e9391e5479f70bad5beb7d4db81d2adedb4
leaf	features/group_ts_stock_nbbo.npy	<i8	28000	28000	97dd1217e00a0b967c468705c5851d31e8e9d7f6b1d8f9ce7fd39c608235ad6c
leaf	features/group_ts_stock_print.npy	<i8	900	900	c22d58f07334b19ac91752607e9405d5669cd903aca6bec0e728aced2ceae3d1
leaf	features/groups_option_print.npy	<f4	350,89	350	18c49804ce63f935af800c3bd677522ff7e7a7108978cd80032bb9034fbd348d
leaf	features/groups_stock_nbbo.npy	<f4	28000,65	28000	512f8d0bf137ac0feb1e91c8f0cc1f3e4359d6fa89f2bcb2606add585e1426c9
leaf	features/groups_stock_print.npy	<f4	900,69	900	995f118e72e7a2e7b35a3117a31d71f1d0b32305c5677098cf7bc82c30229e35
leaf	features/jsa_mod.npy	<i4	512,192	512	e8d10439e9f5b38689ddcb4b3ef49d65716cc1cef16a52d7d2c6a25fed07dbc2
leaf	features/jsa_phase.npy	|u1	512,192	512	269d8666572ed30c0ff35caddaabf4f471bb08b9880d06ad526e3673f5f42f96
leaf	features/jsa_slot.npy	<i4	512,192	512	62a508e144e4ce3de20d77a37ee1a0a0d3e30c9e81a14031a189cb080a1fbbdf
leaf	features/jsa_ts_us.npy	<i8	512,192	512	d881dc8738c0a2e7e6a335a3444afba2141a09cf91d2459f7ea2f7255165affd
leaf	features/keys.npy	<i8	512,4	512	9f1e2c20e2aab2757d58c471289f12efcedacf809ceea827749fcf40ca2c79a4
leaf	features/locclock.npy	<f4	512,32	512	5326533263cba0b01d24fc58b4e97a244beb2cddadb33fbdac32cfd5dfde0c35
leaf	features/micro_ckpt_option_print.npy	<i4	512,6	512	33f042b142b8871b75eaec9270853cc1ffb77ea4dbfb47ddcd6b889826d6e10d
leaf	features/micro_ckpt_stock_nbbo.npy	<i4	512,6	512	33f042b142b8871b75eaec9270853cc1ffb77ea4dbfb47ddcd6b889826d6e10d
leaf	features/micro_ckpt_stock_print.npy	<i4	512,6	512	33f042b142b8871b75eaec9270853cc1ffb77ea4dbfb47ddcd6b889826d6e10d
leaf	features/micro_phase_option_print.npy	|u1	512,128	512	03f2c53e2841847599a0dc64a560aba9cd0092868921006e2bd09fb6cb175615
leaf	features/micro_phase_stock_nbbo.npy	|u1	512,128	512	a010eea2073fbfd92fa0acb11e273d347d4f4e7416f57ad2ba19bed602b771d6
leaf	features/micro_phase_stock_print.npy	|u1	512,128	512	2ffad44dfc7515a287c0afd1748819c475441f1e24b644ace4d67eabf51a17e7
leaf	features/micro_slot_option_print.npy	<i4	512,128	512	3f3520ec5fc1dd46d0a506b3d1ad4b50da27b73a4755b730184fb34e58f9bcc3
