# qr_emit_manifest_v1	kind	fields
meta	manifest_schema	qr_emit_manifest_v1
meta	build_id	campaign_synth_v1
meta	session_ordinal	144
meta	side	SHORT
meta	leaf_count	39
meta	total_leaf_bytes	13027352
meta	signal	xor
source	synthetic	0000000000000000000000000000000000000000000000000000000000000000	synthetic://campaign/synth
census	synthetic	0000000000000000000000000000000000000000000000000000000000000000	synthetic://campaign/census
leaf	features/bins_index_option_print.npy	<i4	512,120,2	512	f12453a254967a5139e8544bd9864a2bc87b178fe44182e2d3c7c313a0a68fe3
leaf	features/bins_index_stock_nbbo.npy	<i4	512,120,2	512	3a05f7fdfb0ce76fd4798ae16fc41690267f8ebc5f2e24ac1a864e4f416f285f
leaf	features/bins_index_stock_print.npy	<i4	512,120,2	512	7757bcb533a4a9bc0a5de9fa890a92fefb5e3bf15746483acc652420e626fb61
leaf	features/candset.npy	<f4	512,8,24	512	dae5016fbfe5a00aa3839d20bbdccb42e6c84082795dc20e7caba56034e9a207
leaf	features/candset_len.npy	<i4	512	512	af37d0e2c1a0045b2eb4e57d12508257233cc1f9bc2a59fe9ea8ce49c1b3fb13
leaf	features/direct_raw.npy	<f4	512,3,60	512	e19100a86bb66108bf23dbce2afd8d9ab14ab642255df38e7cddefde7929f789
leaf	features/group_ts_option_print.npy	<i8	350	350	8367b2fc2aa9d3e32a0552c14657a8a66a9e61fb49190fca0417ff7bdd99c6fe
leaf	features/group_ts_stock_nbbo.npy	<i8	28000	28000	30e3a7d46261cbd9a8b4f685657e5f46e102fea65ea4a022dbec36249650f037
leaf	features/group_ts_stock_print.npy	<i8	900	900	eebf4b9c26fd132a00ce323bee3e24585d961c858c0ea3d940c58a23b684b27f
leaf	features/groups_option_print.npy	<f4	350,89	350	823061f368d1363473f9745d231167e06319dedba53dcd3a7c71ccd99ba58b89
leaf	features/groups_stock_nbbo.npy	<f4	28000,65	28000	3dfce71518a621e268b31ddc8f5880dfeba1561a0b92af85c4469feae20b345d
leaf	features/groups_stock_print.npy	<f4	900,69	900	53c0a4bfbd3a9c9c2709277cff3136b17565881e8c6c23f6d7a407d8f00cc5f6
leaf	features/jsa_mod.npy	<i4	512,192	512	e8d10439e9f5b38689ddcb4b3ef49d65716cc1cef16a52d7d2c6a25fed07dbc2
leaf	features/jsa_phase.npy	|u1	512,192	512	269d8666572ed30c0ff35caddaabf4f471bb08b9880d06ad526e3673f5f42f96
leaf	features/jsa_slot.npy	<i4	512,192	512	62a508e144e4ce3de20d77a37ee1a0a0d3e30c9e81a14031a189cb080a1fbbdf
leaf	features/jsa_ts_us.npy	<i8	512,192	512	4d5688db890dd9b5ec46d0d3c22bfe5e101a72fee1f675c4657edf5d828d9d5b
leaf	features/keys.npy	<i8	512,4	512	67a5b831a0fa75019237b233138e0a1c4d5d52fa88adbfe5aab6007381db544f
leaf	features/locclock.npy	<f4	512,32	512	5313d860b0a9f7638aede0ed03ef28c0b1bb7404e0e674ace05f84e15d578501
leaf	features/micro_ckpt_option_print.npy	<i4	512,6	512	33f042b142b8871b75eaec9270853cc1ffb77ea4dbfb47ddcd6b889826d6e10d
leaf	features/micro_ckpt_stock_nbbo.npy	<i4	512,6	512	33f042b142b8871b75eaec9270853cc1ffb77ea4dbfb47ddcd6b889826d6e10d
leaf	features/micro_ckpt_stock_print.npy	<i4	512,6	512	33f042b142b8871b75eaec9270853cc1ffb77ea4dbfb47ddcd6b889826d6e10d
leaf	features/micro_phase_option_print.npy	|u1	512,128	512	cb231446c7c7a378d2ce7a396227520b5433ce9b7454db9f705571923145ff9a
leaf	features/micro_phase_stock_nbbo.npy	|u1	512,128	512	6579cafddffbee6e8d7452e8369a9a7cfc23c120b1032f5df2ff02cff331e051
leaf	features/micro_phase_stock_print.npy	|u1	512,128	512	d622b27e925f8ef46860c5cb9ffb3b5241f744b09e65d1956b3561a61baf32de
