# qr_emit_manifest_v1	kind	fields
meta	manifest_schema	qr_emit_manifest_v1
meta	build_id	campaign_synth_v1
meta	session_ordinal	127
meta	side	SHORT
meta	leaf_count	39
meta	total_leaf_bytes	13027352
meta	signal	xor
source	synthetic	0000000000000000000000000000000000000000000000000000000000000000	synthetic://campaign/synth
census	synthetic	0000000000000000000000000000000000000000000000000000000000000000	synthetic://campaign/census
leaf	features/bins_index_option_print.npy	<i4	512,120,2	512	f12453a254967a5139e8544bd9864a2bc87b178fe44182e2d3c7c313a0a68fe3
leaf	features/bins_index_stock_nbbo.npy	<i4	512,120,2	512	3a05f7fdfb0ce76fd4798ae16fc41690267f8ebc5f2e24ac1a864e4f416f285f
leaf	features/bins_index_stock_print.npy	<i4	512,120,2	512	7757bcb533a4a9bc0a5de9fa890a92fefb5e3bf15746483acc652420e626fb61
leaf	features/candset.npy	<f4	512,8,24	512	71c1683efe1677063871f9ddf8c403f4498a7506f95594c90d655759813bb595
leaf	features/candset_len.npy	<i4	512	512	7d1843161f8de0b1550272d1fcb4e9460f650236bbd0277eb78205c88ad27a77
leaf	features/direct_raw.npy	<f4	512,3,60	512	d7e70f085059da60313214040d92d5ac57b2b2275973cd709afdf62ac701e018
leaf	features/group_ts_option_print.npy	<i8	350	350	4d8cee8cee7657854465270b1e61eb68f8c8fe1283a2d9eb6fa363666707aabb
leaf	features/group_ts_stock_nbbo.npy	<i8	28000	28000	1157a72cd9c74568bc0d8398f359256e820894483df3348d155a1a2e24dbb1b9
leaf	features/group_ts_stock_print.npy	<i8	900	900	2225c70e3cc0ccf07f4fdd2d7f0c8810ac86e13861f0ef81967c048cd1b09aa9
leaf	features/groups_option_print.npy	<f4	350,89	350	3abec356b7c64b304eb7f4d4fcd111a11b5c5ee425559dece228e66e87565e4c
leaf	features/groups_stock_nbbo.npy	<f4	28000,65	28000	0456917e3244119e3fad3d9c0c37f10a76897d7979b97244233cda858826a0fe
leaf	features/groups_stock_print.npy	<f4	900,69	900	f4225f2bde7d0f686876887a171a4737c396fe2d34e1545b9be923489adaaa3e
leaf	features/jsa_mod.npy	<i4	512,192	512	e8d10439e9f5b38689ddcb4b3ef49d65716cc1cef16a52d7d2c6a25fed07dbc2
leaf	features/jsa_phase.npy	|u1	512,192	512	269d8666572ed30c0ff35caddaabf4f471bb08b9880d06ad526e3673f5f42f96
leaf	features/jsa_slot.npy	<i4	512,192	512	62a508e144e4ce3de20d77a37ee1a0a0d3e30c9e81a14031a189cb080a1fbbdf
leaf	features/jsa_ts_us.npy	<i8	512,192	512	8994dbaa94ce8d3a456f8f8a2ca2b4c96e0db26bdbf03a5d5eb9c895447ef961
leaf	features/keys.npy	<i8	512,4	512	a3cb9eb56e2d0321c232c45b7a7cc0278ead5210f0166cfd2cfbf6249c2b2fd2
leaf	features/locclock.npy	<f4	512,32	512	680e5c2810680ed6c3ff2192d1f1ad315d5f1b17aab32ac8e2abe771451591d8
leaf	features/micro_ckpt_option_print.npy	<i4	512,6	512	33f042b142b8871b75eaec9270853cc1ffb77ea4dbfb47ddcd6b889826d6e10d
leaf	features/micro_ckpt_stock_nbbo.npy	<i4	512,6	512	33f042b142b8871b75eaec9270853cc1ffb77ea4dbfb47ddcd6b889826d6e10d
leaf	features/micro_ckpt_stock_print.npy	<i4	512,6	512	33f042b142b8871b75eaec9270853cc1ffb77ea4dbfb47ddcd6b889826d6e10d
leaf	features/micro_phase_option_print.npy	|u1	512,128	512	f386d57d094f721333eff92ecd057269b754ef5b37fecdcb79ed363e277c2901
leaf	features/micro_phase_stock_nbbo.npy	|u1	512,128	512	9afbef072d239e5edecbd0d29de9c0c2e854f899f5208524d75cf9b675be6db7
leaf	features/micro_phase_stock_print.npy	|u1	512,128	512	68f2507f00195c1e782e3468e8373e4474a3099e5a24031f9614e1ae158018f5
leaf	features/micro_slot_option_print.npy	<i4	512,128	512	3f3520ec5fc1dd46d0a506b3d1ad4b50da27b73a4755b730184fb34e58f9bcc3
