# qr_emit_manifest_v1	kind	fields
meta	manifest_schema	qr_emit_manifest_v1
meta	build_id	campaign_synth_v1
meta	session_ordinal	131
meta	side	SHORT
meta	leaf_count	39
meta	total_leaf_bytes	13027352
meta	signal	xor
source	synthetic	0000000000000000000000000000000000000000000000000000000000000000	synthetic://campaign/synth
census	synthetic	0000000000000000000000000000000000000000000000000000000000000000	synthetic://campaign/census
leaf	features/bins_index_option_print.npy	<i4	512,120,2	512	f12453a254967a5139e8544bd9864a2bc87b178fe44182e2d3c7c313a0a68fe3
leaf	features/bins_index_stock_nbbo.npy	<i4	512,120,2	512	3a05f7fdfb0ce76fd4798ae16fc41690267f8ebc5f2e24ac1a864e4f416f285f
leaf	features/bins_index_stock_print.npy	<i4	512,120,2	512	7757bcb533a4a9bc0a5de9fa890a92fefb5e3bf15746483acc652420e626fb61
leaf	features/candset.npy	<f4	512,8,24	512	8610c818db3ef2f092c5c5f3ee168b3369ffdcf7a2d9dfbfab6cfff4008a08c9
leaf	features/candset_len.npy	<i4	512	512	979a0d80b70cdf9c3feb9b98c023989356d8f51cf408fe6885b96576bf0c4089
leaf	features/direct_raw.npy	<f4	512,3,60	512	424d5701da6bc67909ee4c8abdcb6b3dfc838a42b25a30f67b2974a5500f511c
leaf	features/group_ts_option_print.npy	<i8	350	350	062501fd9472a97f35a0ee0f2455e316609d1dcefb3b29fa1f9cee6bb5effb3c
leaf	features/group_ts_stock_nbbo.npy	<i8	28000	28000	7c429507204dffb17c75fa84c68ad05fc3587d9287cf6b9ea4ea273f28a640d6
leaf	features/group_ts_stock_print.npy	<i8	900	900	05d7197c31fdac473abf37bec3913a69f0b9e6dd64e56fd177d1bc4e12b01c6b
leaf	features/groups_option_print.npy	<f4	350,89	350	5bb281ede1e6ecc35ed94b68510ba88beff50ba5b598df4d1bada8f72d10c919
leaf	features/groups_stock_nbbo.npy	<f4	28000,65	28000	d2c3f99aba67339b4a80ef0f217ef9804ab9eca6e9ef0731720cd00e69b7c8d2
leaf	features/groups_stock_print.npy	<f4	900,69	900	4172f39bd989afe4e4c453f50da6a0c4b4553ce2d91c829b72129588bf72cce1
leaf	features/jsa_mod.npy	<i4	512,192	512	e8d10439e9f5b38689ddcb4b3ef49d65716cc1cef16a52d7d2c6a25fed07dbc2
leaf	features/jsa_phase.npy	|u1	512,192	512	269d8666572ed30c0ff35caddaabf4f471bb08b9880d06ad526e3673f5f42f96
leaf	features/jsa_slot.npy	<i4	512,192	512	62a508e144e4ce3de20d77a37ee1a0a0d3e30c9e81a14031a189cb080a1fbbdf
leaf	features/jsa_ts_us.npy	<i8	512,192	512	808531929920db8f0c36ee860bfd8e9d28163ecb72aa3eea1e69951b1f86d5af
leaf	features/keys.npy	<i8	512,4	512	0b727139ffd7dbd8e3c3c4e30135af4e72d8ff7487b23dd8be0e3356b56b351e
leaf	features/locclock.npy	<f4	512,32	512	1334a653ee121c2c4e8a1561a289d28b703fb47f543b7d5b089b76e35dacc88c
leaf	features/micro_ckpt_option_print.npy	<i4	512,6	512	33f042b142b8871b75eaec9270853cc1ffb77ea4dbfb47ddcd6b889826d6e10d
leaf	features/micro_ckpt_stock_nbbo.npy	<i4	512,6	512	33f042b142b8871b75eaec9270853cc1ffb77ea4dbfb47ddcd6b889826d6e10d
leaf	features/micro_ckpt_stock_print.npy	<i4	512,6	512	33f042b142b8871b75eaec9270853cc1ffb77ea4dbfb47ddcd6b889826d6e10d
leaf	features/micro_phase_option_print.npy	|u1	512,128	512	0a8932b26a571abfcd16b98b06bd8598e6f6b94a3d6b12d36f419bbe09255ebc
leaf	features/micro_phase_stock_nbbo.npy	|u1	512,128	512	0992c73ff70a00154b33c516b309fea7578d5c78069b35cc58d319fa2501d801
leaf	features/micro_phase_stock_print.npy	|u1	512,128	512	d371fae4c831da132d11793a124b261567aa4f3bda778c63608d986386e908d7
